chiclet-1.lille.grid5000.fr,1,32,chiclet,1571998227,1571998437,1572001112,1712098,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_0.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chiclet-1.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_0.yaml"
chiclet-2.lille.grid5000.fr,1,32,chiclet,1571998231,1571998233,1572000788,1712099,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_0.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chiclet-2.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_0.yaml"
chiclet-3.lille.grid5000.fr,1,32,chiclet,1571998235,1571998437,1572001050,1712100,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_0.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chiclet-3.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_0.yaml"
chiclet-4.lille.grid5000.fr,1,32,chiclet,1571998239,1571998394,1572001012,1712101,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_0.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chiclet-4.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_0.yaml"
chiclet-1.lille.grid5000.fr,1,32,chiclet,1571998244,1572001323,1572003878,1712102,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_1.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chiclet-1.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_1.yaml"
chiclet-2.lille.grid5000.fr,1,32,chiclet,1571998248,1572000999,1572003554,1712103,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_1.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chiclet-2.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_1.yaml"
chiclet-3.lille.grid5000.fr,1,32,chiclet,1571998252,1572001258,1572003863,1712104,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_1.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chiclet-3.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_1.yaml"
chiclet-4.lille.grid5000.fr,1,32,chiclet,1571998256,1572001222,1572003959,1712105,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_1.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chiclet-4.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_1.yaml"
chiclet-1.lille.grid5000.fr,1,32,chiclet,1571998260,1572004089,1572006579,1712106,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_random.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chiclet-1.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_random.yaml"
chiclet-2.lille.grid5000.fr,1,32,chiclet,1571998264,1572003777,1572006271,1712107,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_random.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chiclet-2.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_random.yaml"
chiclet-3.lille.grid5000.fr,1,32,chiclet,1571998268,1572004071,1572006560,1712108,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_random.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chiclet-3.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_random.yaml"
chiclet-4.lille.grid5000.fr,1,32,chiclet,1571998272,1572004170,1572006721,1712109,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_random.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chiclet-4.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_random.yaml"
chiclet-1.lille.grid5000.fr,1,32,chiclet,1571998276,1572006790,1572009279,1712110,☕,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_sequential.yaml,"oarsub -n ☕ -q default -t deploy -l {network_address in ('chiclet-1.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_sequential.yaml"
chiclet-2.lille.grid5000.fr,1,32,chiclet,1571998280,1572006492,1572009101,1712111,🥐,PASSIVE,~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_sequential.yaml,"oarsub -n 🥐 -q default -t deploy -l {network_address in ('chiclet-2.lille.grid5000.fr')}/nodes=1,walltime=01:00:00 ~/.local/bin/peanut BLASCalibration run tocornebize --jobid lille:$OAR_JOB_ID --deploy debian9-x64-base --expfile exp.csv --installfile install_sequential.yaml"
