node,cpu,kind,expfile,exp_kind,start_time,value,subgroup
6,1,frequency,exp_256_10.csv,256,1607272491.6219661,2.1664999249999997,
6,1,frequency,exp_256_11.csv,256,1607267875.756147,2.1789430225,
6,1,frequency,exp_256_12.csv,256,1607243172.6028621,2.167622415000002,
6,1,frequency,exp_256_13.csv,256,1607269410.258949,2.1682867968750004,
6,1,frequency,exp_256_14.csv,256,1607223085.728363,2.171985142500003,
6,1,frequency,exp_256_15.csv,256,1607241561.677266,2.1686510349999986,
6,1,frequency,exp_256_16.csv,256,1607233335.2906828,2.17972455,
6,1,frequency,exp_256_17.csv,256,1607213326.8804538,2.181562812499999,
6,1,frequency,exp_256_18.csv,256,1607231789.634735,2.1638517187499997,
6,1,frequency,exp_256_19.csv,256,1607259653.933776,2.1669660156249995,
6,1,frequency,exp_256_20.csv,256,1607301229.9974241,2.1751292475,
6,1,frequency,exp_256_21.csv,256,1607325374.545218,2.177327107499999,
6,1,frequency,exp_256_22.csv,256,1607289369.171018,2.1646420524999996,
6,1,frequency,exp_256_23.csv,256,1607283177.4328508,2.1757723199999983,
6,1,frequency,exp_256_24.csv,256,1607317699.827242,2.1610458225000015,
6,1,frequency,exp_256_25.csv,256,1607313017.5492191,2.175644507500002,
6,1,frequency,exp_256_27.csv,256,1607322299.011418,2.176009749999999,
6,1,frequency,exp_256_28.csv,256,1607307907.936906,2.1695956675000003,
6,1,frequency,exp_512_00.csv,512,1607108901.499561,2.197094057500001,
6,1,frequency,exp_512_01.csv,512,1607188919.704736,2.1926326699999987,
6,1,frequency,exp_512_02.csv,512,1607169826.093503,2.187736745000001,
6,1,frequency,exp_512_03.csv,512,1607163650.126765,2.1891821900000004,
6,1,frequency,exp_512_04.csv,512,1607174444.449196,2.191571705729169,
6,1,frequency,exp_512_05.csv,512,1607122707.071838,2.202681172499999,
6,1,frequency,exp_512_06.csv,512,1607132945.864216,2.1865312400000008,
6,1,frequency,exp_512_07.csv,512,1607115552.736696,2.197832982499999,
6,1,frequency,exp_512_08.csv,512,1607131412.943991,2.1925451574999983,
6,1,frequency,exp_512_09.csv,512,1607154951.667114,2.204435559999999,
6,1,frequency,exp_512_10.csv,512,1607214885.855432,2.2001279150000013,
6,1,frequency,exp_512_11.csv,512,1607203583.408415,2.186291242499999,
6,1,frequency,exp_512_12.csv,512,1607240012.784624,2.192460562499999,
6,1,frequency,exp_512_13.csv,512,1607276100.6024709,2.1947350025,
6,1,frequency,exp_512_14.csv,512,1607211782.7478552,2.1979918950000026,
6,1,frequency,exp_512_15.csv,512,1607261204.1442811,2.191210880208335,
6,1,frequency,exp_512_16.csv,512,1607253036.773313,2.1931456574999983,
6,1,frequency,exp_512_17.csv,512,1607236937.617397,2.1826742224999998,
6,1,frequency,exp_512_18.csv,512,1607245077.329687,2.1846448299999977,
6,1,frequency,exp_512_19.csv,512,1607224631.581082,2.180933604166665,
6,1,frequency,exp_512_23.csv,512,1607302776.047345,2.1944078599999997,
6,1,frequency,exp_512_27.csv,512,1607284735.3700988,2.1882231562499976,
6,1,frequency,exp_512_28.csv,512,1607287827.600812,2.1916181124999996,
6,1,frequency,exp_512_29.csv,512,1607328460.1055338,2.1965423025,
6,1,frequency,exp_random_00.csv,random,1607160072.425148,2.3550748259297642,
6,1,frequency,exp_random_01.csv,random,1607110445.787031,2.3428850862603365,
6,1,frequency,exp_random_02.csv,random,1607124245.092308,2.3347115516529042,
6,1,frequency,exp_random_03.csv,random,1607126267.78981,2.3430985242768734,
6,1,frequency,exp_random_04.csv,random,1607186894.576616,2.347586383781002,
6,1,frequency,exp_random_05.csv,random,1607134483.822819,2.3465661709710837,
6,1,frequency,exp_random_06.csv,random,1607117096.5621,2.3472330315082717,
