2014-12-03 trunk/chameleon 2046 14056 - - 38400 38400 1 10.840 1741.24 +- 0.00 SUCCESS
2014-12-04 trunk/chameleon 2047 14098 - - 38400 38400 1 10.840 1741.24 +- 0.00 SUCCESS
2014-12-05 trunk/chameleon 2050 14123 - - 38400 38400 1 10.837 1741.68 +- 0.00 SUCCESS
2014-12-07 trunk/chameleon 2055 14135 - - 38400 38400 1 10.837 1741.68 +- 0.00 SUCCESS
2014-12-08 trunk/chameleon 2055 14135 - - 38400 38400 1 10.837 1741.68 +- 0.00 SUCCESS
2014-12-10 trunk/chameleon 2068 14169 - - 38400 38400 1 10.833 1742.41 +- 0.00 SUCCESS
2014-12-11 trunk/chameleon 2071 14183 - - 38400 38400 1 10.833 1742.41 +- 0.00 SUCCESS
2014-12-14 trunk/chameleon 2079 14197 - - 38400 38400 1 10.833 1742.41 +- 0.00 SUCCESS
2014-12-15 trunk/chameleon 2079 14197 - - 38400 38400 1 10.833 1742.41 +- 0.00 SUCCESS
2014-12-16 trunk/chameleon 2082 14202 - - 38400 38400 1 10.833 1742.41 +- 0.00 SUCCESS
2014-12-18 trunk/chameleon 2085 14218 - - 38400 38400 1 10.833 1742.41 +- 0.00 SUCCESS
2015-01-08 trunk/chameleon 2087 14270 - - 38400 38400 1 10.839 1741.35 +- 0.00 SUCCESS
2015-01-09 trunk/chameleon 2089 14277 - - 38400 38400 1 10.836 1741.86 +- 0.00 SUCCESS
2015-01-11 trunk/chameleon 2090 14278 - - 38400 38400 1 10.836 1741.86 +- 0.00 SUCCESS
2015-01-12 trunk/chameleon 2090 14278 - - 38400 38400 1 10.836 1741.86 +- 0.00 SUCCESS
2015-01-13 trunk/chameleon 2090 14283 - - 38400 38400 1 10.836 1741.86 +- 0.00 SUCCESS
2015-01-14 trunk/chameleon 2090 14292 - - 38400 38400 1 10.836 1741.86 +- 0.00 SUCCESS
2015-01-15 trunk/chameleon 2092 14309 - - 38400 38400 1 10.857 1738.52 +- 0.00 SUCCESS
2015-01-16 trunk/chameleon 2092 14313 - - 38400 38400 1 10.857 1738.52 +- 0.00 SUCCESS
2015-01-18 trunk/chameleon 2092 14317 - - 38400 38400 1 10.857 1738.52 +- 0.00 SUCCESS
2015-01-19 trunk/chameleon 2092 14317 - - 38400 38400 1 10.857 1738.52 +- 0.00 SUCCESS
2015-01-20 trunk/chameleon 2093 14345 - - 38400 38400 1 10.857 1738.52 +- 0.00 SUCCESS
2015-01-21 trunk/chameleon 2093 14351 - - 38400 38400 1 10.857 1738.52 +- 0.00 SUCCESS
2015-01-22 trunk/chameleon 2094 14355 - - 38400 38400 1 10.857 1738.52 +- 0.00 SUCCESS
2015-01-25 trunk/chameleon 2098 14373 - - 38400 38400 1 10.810 1746.11 +- 0.00 SUCCESS
2015-01-26 trunk/chameleon 2098 14376 - - 38400 38400 1 10.810 1746.11 +- 0.00 SUCCESS
2015-01-27 trunk/chameleon 2099 14381 - - 38400 38400 1 10.810 1746.11 +- 0.00 SUCCESS
2015-01-28 trunk/chameleon 2100 14393 - - 38400 38400 1 10.810 1746.11 +- 0.00 SUCCESS
2015-01-29 trunk/chameleon 2102 14404 - - 38400 38400 1 10.810 1746.11 +- 0.00 SUCCESS
2015-01-30 trunk/chameleon 2102 14414 - - 38400 38400 1 10.810 1746.11 +- 0.00 SUCCESS
2015-02-01 trunk/chameleon 2125 14429 - - 38400 38400 1 10.810 1746.11 +- 0.00 SUCCESS
2015-02-02 trunk/chameleon 2125 14429 - - 38400 38400 1 10.810 1746.11 +- 0.00 SUCCESS
2015-02-03 trunk/chameleon 2133 14430 - - 38400 38400 1 10.810 1746.11 +- 0.00 SUCCESS
