jobid,host,cpu,mask_size,timestamp,frequency
1891028,dahu-1,0,53,54.194313,2.091284
1891028,dahu-1,0,53,54.194313,2.091027
1891028,dahu-1,0,53,54.194313,2.089233
1891028,dahu-1,0,53,54.194313,2.0889770000000003
1891028,dahu-1,0,53,54.194313,2.0901300000000003
1891028,dahu-1,0,53,54.194313,2.089105
1891028,dahu-1,0,53,54.194313,2.090386
1891028,dahu-1,0,53,54.194313,2.091284
1891028,dahu-1,0,53,54.194313,2.089233
1891028,dahu-1,0,53,54.194313,2.091027
1891028,dahu-1,0,53,54.194313,2.0901300000000003
1891028,dahu-1,0,53,54.194313,2.0901300000000003
1891028,dahu-1,0,53,54.194313,2.091027
1891028,dahu-1,0,53,54.194313,2.091027
1891028,dahu-1,0,53,54.194313,2.0889770000000003
1891028,dahu-1,0,53,54.194313,2.091027
1891028,dahu-1,0,53,55.19794400000001,2.095898
1891028,dahu-1,0,53,55.19794400000001,2.097564
1891028,dahu-1,0,53,55.19794400000001,2.097564
1891028,dahu-1,0,53,55.19794400000001,2.0961540000000003
1891028,dahu-1,0,53,55.19794400000001,2.0983330000000002
1891028,dahu-1,0,53,55.19794400000001,2.095898
1891028,dahu-1,0,53,55.19794400000001,2.095898
1891028,dahu-1,0,53,55.19794400000001,2.095898
1891028,dahu-1,0,53,55.19794400000001,2.0950010000000003
1891028,dahu-1,0,53,55.19794400000001,2.097564
1891028,dahu-1,0,53,55.19794400000001,2.0961540000000003
1891028,dahu-1,0,53,55.19794400000001,2.095898
1891028,dahu-1,0,53,55.19794400000001,2.097564
1891028,dahu-1,0,53,55.19794400000001,2.097564
1891028,dahu-1,0,53,55.19794400000001,2.097564
1891028,dahu-1,0,53,55.19794400000001,2.097564
1891028,dahu-1,0,53,56.201754,2.092181
1891028,dahu-1,0,53,56.201754,2.0950010000000003
1891028,dahu-1,0,53,56.201754,2.0950010000000003
1891028,dahu-1,0,53,56.201754,2.093719
1891028,dahu-1,0,53,56.201754,2.0919250000000003
1891028,dahu-1,0,53,56.201754,2.0919250000000003
1891028,dahu-1,0,53,56.201754,2.092181
1891028,dahu-1,0,53,56.201754,2.092181
1891028,dahu-1,0,53,56.201754,2.0950010000000003
1891028,dahu-1,0,53,56.201754,2.0950010000000003
1891028,dahu-1,0,53,56.201754,2.093719
1891028,dahu-1,0,53,56.201754,2.0919250000000003
1891028,dahu-1,0,53,56.201754,2.0969230000000003
1891028,dahu-1,0,53,56.201754,2.0950010000000003
1891028,dahu-1,0,53,56.201754,2.089874
1891028,dahu-1,0,53,56.201754,2.0969230000000003
1891028,dahu-1,0,53,57.205423,2.0919250000000003
1891028,dahu-1,0,53,57.205423,2.093591
1891028,dahu-1,0,53,57.205423,2.0919250000000003
1891028,dahu-1,0,53,57.205423,2.0932060000000003
1891028,dahu-1,0,53,57.205423,2.092565
1891028,dahu-1,0,53,57.205423,2.0950010000000003
1891028,dahu-1,0,53,57.205423,2.09295
1891028,dahu-1,0,53,57.205423,2.0919250000000003
1891028,dahu-1,0,53,57.205423,2.0919250000000003
1891028,dahu-1,0,53,57.205423,2.091027
1891028,dahu-1,0,53,57.205423,2.0932060000000003
1891028,dahu-1,0,53,57.205423,2.092565
1891028,dahu-1,0,53,57.205423,2.0938470000000002
1891028,dahu-1,0,53,57.205423,2.093591
1891028,dahu-1,0,53,57.205423,2.0919250000000003
1891028,dahu-1,0,53,57.205423,2.0938470000000002
1891028,dahu-1,0,53,58.208003000000005,2.096282
1891028,dahu-1,0,53,58.208003000000005,2.096026
1891028,dahu-1,0,53,58.208003000000005,2.096026
1891028,dahu-1,0,53,58.208003000000005,2.0976920000000003
1891028,dahu-1,0,53,58.208003000000005,2.095257
1891028,dahu-1,0,53,58.208003000000005,2.096282
1891028,dahu-1,0,53,58.208003000000005,2.096282
1891028,dahu-1,0,53,58.208003000000005,2.096282
1891028,dahu-1,0,53,58.208003000000005,2.096026
1891028,dahu-1,0,53,58.208003000000005,2.096026
1891028,dahu-1,0,53,58.208003000000005,2.0976920000000003
1891028,dahu-1,0,53,58.208003000000005,2.095257
1891028,dahu-1,0,53,58.208003000000005,2.096026
1891028,dahu-1,0,53,58.208003000000005,2.096026
1891028,dahu-1,0,53,58.208003000000005,2.093975
1891028,dahu-1,0,53,58.208003000000005,2.096026
1891028,dahu-1,0,53,59.211584,2.091027
1891028,dahu-1,0,53,59.211584,2.09436
1891028,dahu-1,0,53,59.211584,2.092309
1891028,dahu-1,0,53,59.211584,2.093975
1891028,dahu-1,0,53,59.211584,2.092053
1891028,dahu-1,0,53,59.211584,2.092053
1891028,dahu-1,0,53,59.211584,2.089617
1891028,dahu-1,0,53,59.211584,2.091027
1891028,dahu-1,0,53,59.211584,2.092309
1891028,dahu-1,0,53,59.211584,2.09436
1891028,dahu-1,0,53,59.211584,2.093975
1891028,dahu-1,0,53,59.211584,2.092053
1891028,dahu-1,0,53,59.211584,2.08872
1891028,dahu-1,0,53,59.211584,2.09436
1891028,dahu-1,0,53,59.211584,2.08872
1891028,dahu-1,0,53,59.211584,2.08872
1891028,dahu-1,0,53,60.215179000000006,2.090258
1891028,dahu-1,0,53,60.215179000000006,2.092822
1891028,dahu-1,0,53,60.215179000000006,2.092822
1891028,dahu-1,0,53,60.215179000000006,2.091284
1891028,dahu-1,0,53,60.215179000000006,2.0926940000000003
1891028,dahu-1,0,53,60.215179000000006,2.091284
1891028,dahu-1,0,53,60.215179000000006,2.090258
1891028,dahu-1,0,53,60.215179000000006,2.0926940000000003
1891028,dahu-1,0,53,60.215179000000006,2.092822
1891028,dahu-1,0,53,60.215179000000006,2.092822
1891028,dahu-1,0,53,60.215179000000006,2.091284
1891028,dahu-1,0,53,60.215179000000006,2.091284
1891028,dahu-1,0,53,60.215179000000006,2.0946160000000003
1891028,dahu-1,0,53,60.215179000000006,2.092822
1891028,dahu-1,0,53,60.215179000000006,2.0946160000000003
1891028,dahu-1,0,53,60.215179000000006,2.0946160000000003
1891028,dahu-1,0,53,61.219052000000005,2.086541
1891028,dahu-1,0,53,61.219052000000005,2.090386
1891028,dahu-1,0,53,61.219052000000005,2.0893610000000002
1891028,dahu-1,0,53,61.219052000000005,2.090002
1891028,dahu-1,0,53,61.219052000000005,2.091027
1891028,dahu-1,0,53,61.219052000000005,2.088336
1891028,dahu-1,0,53,61.219052000000005,2.0885920000000002
1891028,dahu-1,0,53,61.219052000000005,2.086669
1891028,dahu-1,0,53,61.219052000000005,2.0893610000000002
1891028,dahu-1,0,53,61.219052000000005,2.090386
1891028,dahu-1,0,53,61.219052000000005,2.090002
1891028,dahu-1,0,53,61.219052000000005,2.08872
1891028,dahu-1,0,53,61.219052000000005,2.088464
1891028,dahu-1,0,53,61.219052000000005,2.090386
1891028,dahu-1,0,53,61.219052000000005,2.0879510000000003
1891028,dahu-1,0,53,61.219052000000005,2.088464
1891028,dahu-1,0,53,62.22275500000001,2.0919250000000003
1891028,dahu-1,0,53,62.22275500000001,2.0908990000000003
1891028,dahu-1,0,53,62.22275500000001,2.092181
1891028,dahu-1,0,53,62.22275500000001,2.0901300000000003
1891028,dahu-1,0,53,62.22275500000001,2.092053
1891028,dahu-1,0,53,62.22275500000001,2.089233
1891028,dahu-1,0,53,62.22275500000001,2.089105
1891028,dahu-1,0,53,62.22275500000001,2.0919250000000003
1891028,dahu-1,0,53,62.22275500000001,2.0908990000000003
1891028,dahu-1,0,53,62.22275500000001,2.0908990000000003
1891028,dahu-1,0,53,62.22275500000001,2.0901300000000003
1891028,dahu-1,0,53,62.22275500000001,2.092053
1891028,dahu-1,0,53,62.22275500000001,2.0908990000000003
1891028,dahu-1,0,53,62.22275500000001,2.0908990000000003
1891028,dahu-1,0,53,62.22275500000001,2.0919250000000003
1891028,dahu-1,0,53,62.22275500000001,2.0908990000000003
1891028,dahu-1,0,53,63.226356,2.088079
1891028,dahu-1,0,53,63.226356,2.087054
1891028,dahu-1,0,53,63.226356,2.0879510000000003
1891028,dahu-1,0,53,63.226356,2.0879510000000003
1891028,dahu-1,0,53,63.226356,2.089617
1891028,dahu-1,0,53,63.226356,2.0879510000000003
1891028,dahu-1,0,53,63.226356,2.090386
1891028,dahu-1,0,53,63.226356,2.0882080000000003
1891028,dahu-1,0,53,63.226356,2.0879510000000003
1891028,dahu-1,0,53,63.226356,2.087054
1891028,dahu-1,0,53,63.226356,2.0879510000000003
1891028,dahu-1,0,53,63.226356,2.0879510000000003
1891028,dahu-1,0,53,63.226356,2.0852600000000003
1891028,dahu-1,0,53,63.226356,2.087054
1891028,dahu-1,0,53,63.226356,2.0871820000000003
1891028,dahu-1,0,53,63.226356,2.0852600000000003
1891028,dahu-1,0,53,64.23000400000001,2.0864130000000003
1891028,dahu-1,0,53,64.23000400000001,2.089489
1891028,dahu-1,0,53,64.23000400000001,2.090002
1891028,dahu-1,0,53,64.23000400000001,2.0901300000000003
1891028,dahu-1,0,53,64.23000400000001,2.086541
1891028,dahu-1,0,53,64.23000400000001,2.088464
1891028,dahu-1,0,53,64.23000400000001,2.086541
1891028,dahu-1,0,53,64.23000400000001,2.0864130000000003
1891028,dahu-1,0,53,64.23000400000001,2.090002
1891028,dahu-1,0,53,64.23000400000001,2.089489
1891028,dahu-1,0,53,64.23000400000001,2.0901300000000003
1891028,dahu-1,0,53,64.23000400000001,2.0905150000000003
1891028,dahu-1,0,53,64.23000400000001,2.089233
1891028,dahu-1,0,53,64.23000400000001,2.089489
1891028,dahu-1,0,53,64.23000400000001,2.086798
1891028,dahu-1,0,53,64.23000400000001,2.089233
1891028,dahu-1,0,53,65.233618,2.0864130000000003
1891028,dahu-1,0,53,65.233618,2.089233
1891028,dahu-1,0,53,65.233618,2.08731
1891028,dahu-1,0,53,65.233618,2.082952
1891028,dahu-1,0,53,65.233618,2.083721
1891028,dahu-1,0,53,65.233618,2.0864130000000003
1891028,dahu-1,0,53,65.233618,2.0864130000000003
1891028,dahu-1,0,53,65.233618,2.0864130000000003
1891028,dahu-1,0,53,65.233618,2.08731
1891028,dahu-1,0,53,65.233618,2.089233
1891028,dahu-1,0,53,65.233618,2.082952
1891028,dahu-1,0,53,65.233618,2.084619
1891028,dahu-1,0,53,65.233618,2.087823
1891028,dahu-1,0,53,65.233618,2.089233
1891028,dahu-1,0,53,65.233618,2.0871820000000003
1891028,dahu-1,0,53,65.233618,2.087823
1891028,dahu-1,0,53,66.237429,2.082952
1891028,dahu-1,0,53,66.237429,2.086285
1891028,dahu-1,0,53,66.237429,2.083978
1891028,dahu-1,0,53,66.237429,2.083978
1891028,dahu-1,0,53,66.237429,2.086285
1891028,dahu-1,0,53,66.237429,2.083593
1891028,dahu-1,0,53,66.237429,2.085003
1891028,dahu-1,0,53,66.237429,2.0803890000000003
1891028,dahu-1,0,53,66.237429,2.083978
1891028,dahu-1,0,53,66.237429,2.086285
1891028,dahu-1,0,53,66.237429,2.083978
1891028,dahu-1,0,53,66.237429,2.08385
1891028,dahu-1,0,53,66.237429,2.086798
1891028,dahu-1,0,53,66.237429,2.086285
1891028,dahu-1,0,53,66.237429,2.08385
1891028,dahu-1,0,53,66.237429,2.086798
1891028,dahu-1,0,53,67.241145,2.084362
1891028,dahu-1,0,53,67.241145,2.084619
1891028,dahu-1,0,53,67.241145,2.084234
1891028,dahu-1,0,53,67.241145,2.084234
1891028,dahu-1,0,53,67.241145,2.083978
1891028,dahu-1,0,53,67.241145,2.081799
1891028,dahu-1,0,53,67.241145,2.084619
1891028,dahu-1,0,53,67.241145,2.084362
1891028,dahu-1,0,53,67.241145,2.084234
1891028,dahu-1,0,53,67.241145,2.08449
1891028,dahu-1,0,53,67.241145,2.084234
1891028,dahu-1,0,53,67.241145,2.08385
1891028,dahu-1,0,53,67.241145,2.085516
1891028,dahu-1,0,53,67.241145,2.08449
1891028,dahu-1,0,53,67.241145,2.085516
1891028,dahu-1,0,53,67.241145,2.082952
1891028,dahu-1,0,53,68.24399600000001,2.0859
1891028,dahu-1,0,53,68.24399600000001,2.082183
1891028,dahu-1,0,53,68.24399600000001,2.084747
1891028,dahu-1,0,53,68.24399600000001,2.083081
1891028,dahu-1,0,53,68.24399600000001,2.084619
1891028,dahu-1,0,53,68.24399600000001,2.084234
1891028,dahu-1,0,53,68.24399600000001,2.084234
1891028,dahu-1,0,53,68.24399600000001,2.0859
1891028,dahu-1,0,53,68.24399600000001,2.084747
1891028,dahu-1,0,53,68.24399600000001,2.082183
1891028,dahu-1,0,53,68.24399600000001,2.083081
1891028,dahu-1,0,53,68.24399600000001,2.0856440000000003
1891028,dahu-1,0,53,68.24399600000001,2.083081
1891028,dahu-1,0,53,68.24399600000001,2.082183
1891028,dahu-1,0,53,68.24399600000001,2.081799
1891028,dahu-1,0,53,68.24399600000001,2.083081
1891028,dahu-1,0,53,69.247521,2.086285
1891028,dahu-1,0,53,69.247521,2.084747
1891028,dahu-1,0,53,69.247521,2.0885920000000002
1891028,dahu-1,0,53,69.247521,2.088336
1891028,dahu-1,0,53,69.247521,2.085516
1891028,dahu-1,0,53,69.247521,2.083721
1891028,dahu-1,0,53,69.247521,2.086285
1891028,dahu-1,0,53,69.247521,2.086285
1891028,dahu-1,0,53,69.247521,2.0885920000000002
1891028,dahu-1,0,53,69.247521,2.087054
1891028,dahu-1,0,53,69.247521,2.088336
1891028,dahu-1,0,53,69.247521,2.087438
1891028,dahu-1,0,53,69.247521,2.0841060000000002
1891028,dahu-1,0,53,69.247521,2.0859
1891028,dahu-1,0,53,69.247521,2.0841060000000002
1891028,dahu-1,0,53,69.247521,2.0815420000000002
1891028,dahu-1,0,53,70.251146,2.083081
1891028,dahu-1,0,53,70.251146,2.079492
1891028,dahu-1,0,53,70.251146,2.078723
1891028,dahu-1,0,53,70.251146,2.079364
1891028,dahu-1,0,53,70.251146,2.0811580000000003
1891028,dahu-1,0,53,70.251146,2.0856440000000003
1891028,dahu-1,0,53,70.251146,2.082568
1891028,dahu-1,0,53,70.251146,2.079107
1891028,dahu-1,0,53,70.251146,2.078723
1891028,dahu-1,0,53,70.251146,2.079492
1891028,dahu-1,0,53,70.251146,2.079364
1891028,dahu-1,0,53,70.251146,2.0811580000000003
1891028,dahu-1,0,53,70.251146,2.079492
1891028,dahu-1,0,53,70.251146,2.079492
1891028,dahu-1,0,53,70.251146,2.079364
1891028,dahu-1,0,53,70.251146,2.079492
1891028,dahu-1,0,53,71.25500600000001,2.083721
1891028,dahu-1,0,53,71.25500600000001,2.0841060000000002
1891028,dahu-1,0,53,71.25500600000001,2.085772
1891028,dahu-1,0,53,71.25500600000001,2.087054
1891028,dahu-1,0,53,71.25500600000001,2.085003
1891028,dahu-1,0,53,71.25500600000001,2.0852600000000003
1891028,dahu-1,0,53,71.25500600000001,2.086798
1891028,dahu-1,0,53,71.25500600000001,2.083721
1891028,dahu-1,0,53,71.25500600000001,2.083209
1891028,dahu-1,0,53,71.25500600000001,2.0841060000000002
1891028,dahu-1,0,53,71.25500600000001,2.087054
1891028,dahu-1,0,53,71.25500600000001,2.082824
1891028,dahu-1,0,53,71.25500600000001,2.0841060000000002
1891028,dahu-1,0,53,71.25500600000001,2.0841060000000002
1891028,dahu-1,0,53,71.25500600000001,2.086157
1891028,dahu-1,0,53,71.25500600000001,2.0841060000000002
1891028,dahu-1,0,53,72.258668,2.086541
1891028,dahu-1,0,53,72.258668,2.086541
1891028,dahu-1,0,53,72.258668,2.086541
1891028,dahu-1,0,53,72.258668,2.08449
1891028,dahu-1,0,53,72.258668,2.08449
1891028,dahu-1,0,53,72.258668,2.084747
1891028,dahu-1,0,53,72.258668,2.086157
1891028,dahu-1,0,53,72.258668,2.086541
1891028,dahu-1,0,53,72.258668,2.086541
1891028,dahu-1,0,53,72.258668,2.086541
1891028,dahu-1,0,53,72.258668,2.08449
1891028,dahu-1,0,53,72.258668,2.083209
1891028,dahu-1,0,53,72.258668,2.083978
1891028,dahu-1,0,53,72.258668,2.086541
1891028,dahu-1,0,53,72.258668,2.084619
1891028,dahu-1,0,53,72.258668,2.086541
1891028,dahu-1,0,53,73.262344,2.083978
1891028,dahu-1,0,53,73.262344,2.0871820000000003
1891028,dahu-1,0,53,73.262344,2.084362
1891028,dahu-1,0,53,73.262344,2.0856440000000003
1891028,dahu-1,0,53,73.262344,2.087438
1891028,dahu-1,0,53,73.262344,2.0841060000000002
1891028,dahu-1,0,53,73.262344,2.0859
1891028,dahu-1,0,53,73.262344,2.081414
1891028,dahu-1,0,53,73.262344,2.084362
1891028,dahu-1,0,53,73.262344,2.0871820000000003
1891028,dahu-1,0,53,73.262344,2.0856440000000003
1891028,dahu-1,0,53,73.262344,2.085772
1891028,dahu-1,0,53,73.262344,2.082568
1891028,dahu-1,0,53,73.262344,2.0871820000000003
1891028,dahu-1,0,53,73.262344,2.084619
1891028,dahu-1,0,53,73.262344,2.082568
1891028,dahu-1,0,53,74.26599200000001,2.088464
1891028,dahu-1,0,53,74.26599200000001,2.0856440000000003
1891028,dahu-1,0,53,74.26599200000001,2.086157
1891028,dahu-1,0,53,74.26599200000001,2.084362
1891028,dahu-1,0,53,74.26599200000001,2.0856440000000003
1891028,dahu-1,0,53,74.26599200000001,2.0905150000000003
1891028,dahu-1,0,53,74.26599200000001,2.088464
1891028,dahu-1,0,53,74.26599200000001,2.088464
1891028,dahu-1,0,53,74.26599200000001,2.086157
1891028,dahu-1,0,53,74.26599200000001,2.0856440000000003
1891028,dahu-1,0,53,74.26599200000001,2.084362
1891028,dahu-1,0,53,74.26599200000001,2.086669
1891028,dahu-1,0,53,74.26599200000001,2.086157
1891028,dahu-1,0,53,74.26599200000001,2.0856440000000003
1891028,dahu-1,0,53,74.26599200000001,2.086926
1891028,dahu-1,0,53,74.26599200000001,2.086157
1891028,dahu-1,0,53,75.269586,2.084619
1891028,dahu-1,0,53,75.269586,2.08731
1891028,dahu-1,0,53,75.269586,2.086029
1891028,dahu-1,0,53,75.269586,2.0852600000000003
1891028,dahu-1,0,53,75.269586,2.0852600000000003
1891028,dahu-1,0,53,75.269586,2.0852600000000003
1891028,dahu-1,0,53,75.269586,2.087438
1891028,dahu-1,0,53,75.269586,2.084619
1891028,dahu-1,0,53,75.269586,2.086029
1891028,dahu-1,0,53,75.269586,2.08731
1891028,dahu-1,0,53,75.269586,2.0852600000000003
1891028,dahu-1,0,53,75.269586,2.085131
1891028,dahu-1,0,53,75.269586,2.0856440000000003
1891028,dahu-1,0,53,75.269586,2.08731
1891028,dahu-1,0,53,75.269586,2.0852600000000003
1891028,dahu-1,0,53,75.269586,2.0856440000000003
1891028,dahu-1,0,53,76.273454,2.096026
1891028,dahu-1,0,53,76.273454,2.094488
1891028,dahu-1,0,53,76.273454,2.094488
1891028,dahu-1,0,53,76.273454,2.09436
1891028,dahu-1,0,53,76.273454,2.09436
1891028,dahu-1,0,53,76.273454,2.096026
1891028,dahu-1,0,53,76.273454,2.096026
1891028,dahu-1,0,53,76.273454,2.096026
1891028,dahu-1,0,53,76.273454,2.094488
1891028,dahu-1,0,53,76.273454,2.094488
1891028,dahu-1,0,53,76.273454,2.09436
1891028,dahu-1,0,53,76.273454,2.09436
1891028,dahu-1,0,53,76.273454,2.094488
1891028,dahu-1,0,53,76.273454,2.0919250000000003
1891028,dahu-1,0,53,76.273454,2.0942320000000003
1891028,dahu-1,0,53,76.273454,2.094488
1891028,dahu-1,0,53,77.277135,2.0901300000000003
1891028,dahu-1,0,53,77.277135,2.087823
1891028,dahu-1,0,53,77.277135,2.090386
1891028,dahu-1,0,53,77.277135,2.090258
1891028,dahu-1,0,53,77.277135,2.0882080000000003
1891028,dahu-1,0,53,77.277135,2.0864130000000003
1891028,dahu-1,0,53,77.277135,2.088464
1891028,dahu-1,0,53,77.277135,2.0901300000000003
1891028,dahu-1,0,53,77.277135,2.090386
1891028,dahu-1,0,53,77.277135,2.087823
1891028,dahu-1,0,53,77.277135,2.090258
1891028,dahu-1,0,53,77.277135,2.089874
1891028,dahu-1,0,53,77.277135,2.090002
1891028,dahu-1,0,53,77.277135,2.087823
1891028,dahu-1,0,53,77.277135,2.0882080000000003
1891028,dahu-1,0,53,77.277135,2.090002
1891028,dahu-1,0,53,78.280026,2.093078
1891028,dahu-1,0,53,78.280026,2.094873
1891028,dahu-1,0,53,78.280026,2.094873
1891028,dahu-1,0,53,78.280026,2.0950010000000003
1891028,dahu-1,0,53,78.280026,2.087567
1891028,dahu-1,0,53,78.280026,2.0911560000000002
1891028,dahu-1,0,53,78.280026,2.093078
1891028,dahu-1,0,53,78.280026,2.093078
1891028,dahu-1,0,53,78.280026,2.094873
1891028,dahu-1,0,53,78.280026,2.094873
1891028,dahu-1,0,53,78.280026,2.0950010000000003
1891028,dahu-1,0,53,78.280026,2.090386
1891028,dahu-1,0,53,78.280026,2.093078
1891028,dahu-1,0,53,78.280026,2.094873
1891028,dahu-1,0,53,78.280026,2.093078
1891028,dahu-1,0,53,78.280026,2.093078
1891028,dahu-1,0,53,79.28366000000001,2.092053
1891028,dahu-1,0,53,79.28366000000001,2.088464
1891028,dahu-1,0,53,79.28366000000001,2.088464
1891028,dahu-1,0,53,79.28366000000001,2.0911560000000002
1891028,dahu-1,0,53,79.28366000000001,2.0916680000000003
1891028,dahu-1,0,53,79.28366000000001,2.093719
1891028,dahu-1,0,53,79.28366000000001,2.093975
1891028,dahu-1,0,53,79.28366000000001,2.092053
1891028,dahu-1,0,53,79.28366000000001,2.088464
1891028,dahu-1,0,53,79.28366000000001,2.088464
1891028,dahu-1,0,53,79.28366000000001,2.0911560000000002
1891028,dahu-1,0,53,79.28366000000001,2.092309
1891028,dahu-1,0,53,79.28366000000001,2.090386
1891028,dahu-1,0,53,79.28366000000001,2.088464
1891028,dahu-1,0,53,79.28366000000001,2.090386
1891028,dahu-1,0,53,79.28366000000001,2.090386
1891028,dahu-1,0,53,80.28726400000001,2.0893610000000002
1891028,dahu-1,0,53,80.28726400000001,2.0848750000000003
1891028,dahu-1,0,53,80.28726400000001,2.087054
1891028,dahu-1,0,53,80.28726400000001,2.085772
1891028,dahu-1,0,53,80.28726400000001,2.085772
1891028,dahu-1,0,53,80.28726400000001,2.087823
1891028,dahu-1,0,53,80.28726400000001,2.087438
1891028,dahu-1,0,53,80.28726400000001,2.086541
1891028,dahu-1,0,53,80.28726400000001,2.087054
1891028,dahu-1,0,53,80.28726400000001,2.0848750000000003
1891028,dahu-1,0,53,80.28726400000001,2.085772
1891028,dahu-1,0,53,80.28726400000001,2.087567
1891028,dahu-1,0,53,80.28726400000001,2.0848750000000003
1891028,dahu-1,0,53,80.28726400000001,2.0848750000000003
1891028,dahu-1,0,53,80.28726400000001,2.085003
1891028,dahu-1,0,53,80.28726400000001,2.0848750000000003
1891028,dahu-1,0,53,81.291173,2.085516
1891028,dahu-1,0,53,81.291173,2.0864130000000003
1891028,dahu-1,0,53,81.291173,2.0859
1891028,dahu-1,0,53,81.291173,2.086285
1891028,dahu-1,0,53,81.291173,2.0852600000000003
1891028,dahu-1,0,53,81.291173,2.0859
1891028,dahu-1,0,53,81.291173,2.0859
1891028,dahu-1,0,53,81.291173,2.085516
1891028,dahu-1,0,53,81.291173,2.0859
1891028,dahu-1,0,53,81.291173,2.0864130000000003
1891028,dahu-1,0,53,81.291173,2.086285
1891028,dahu-1,0,53,81.291173,2.085772
1891028,dahu-1,0,53,81.291173,2.085131
1891028,dahu-1,0,53,81.291173,2.0864130000000003
1891028,dahu-1,0,53,81.291173,2.086157
1891028,dahu-1,0,53,81.291173,2.085131
1891028,dahu-1,0,53,82.29483400000001,2.087823
1891028,dahu-1,0,53,82.29483400000001,2.0885920000000002
1891028,dahu-1,0,53,82.29483400000001,2.0905150000000003
1891028,dahu-1,0,53,82.29483400000001,2.08731
1891028,dahu-1,0,53,82.29483400000001,2.089874
1891028,dahu-1,0,53,82.29483400000001,2.087695
1891028,dahu-1,0,53,82.29483400000001,2.0879510000000003
1891028,dahu-1,0,53,82.29483400000001,2.0879510000000003
1891028,dahu-1,0,53,82.29483400000001,2.0905150000000003
1891028,dahu-1,0,53,82.29483400000001,2.0885920000000002
1891028,dahu-1,0,53,82.29483400000001,2.088464
1891028,dahu-1,0,53,82.29483400000001,2.088079
1891028,dahu-1,0,53,82.29483400000001,2.089105
1891028,dahu-1,0,53,82.29483400000001,2.0885920000000002
1891028,dahu-1,0,53,82.29483400000001,2.0885920000000002
1891028,dahu-1,0,53,82.29483400000001,2.089105
1891028,dahu-1,0,53,83.298482,2.087695
1891028,dahu-1,0,53,83.298482,2.09577
1891028,dahu-1,0,53,83.298482,2.093078
1891028,dahu-1,0,53,83.298482,2.095513
1891028,dahu-1,0,53,83.298482,2.092181
1891028,dahu-1,0,53,83.298482,2.090771
1891028,dahu-1,0,53,83.298482,2.0897460000000003
1891028,dahu-1,0,53,83.298482,2.087695
1891028,dahu-1,0,53,83.298482,2.095513
1891028,dahu-1,0,53,83.298482,2.09577
1891028,dahu-1,0,53,83.298482,2.095513
1891028,dahu-1,0,53,83.298482,2.091796
1891028,dahu-1,0,53,83.298482,2.09577
1891028,dahu-1,0,53,83.298482,2.09577
1891028,dahu-1,0,53,83.298482,2.09577
1891028,dahu-1,0,53,83.298482,2.0932060000000003
1891028,dahu-1,0,53,84.302114,2.091412
1891028,dahu-1,0,53,84.302114,2.089617
1891028,dahu-1,0,53,84.302114,2.092053
1891028,dahu-1,0,53,84.302114,2.093719
1891028,dahu-1,0,53,84.302114,2.0889770000000003
1891028,dahu-1,0,53,84.302114,2.089874
1891028,dahu-1,0,53,84.302114,2.091412
1891028,dahu-1,0,53,84.302114,2.091412
1891028,dahu-1,0,53,84.302114,2.092053
1891028,dahu-1,0,53,84.302114,2.089617
1891028,dahu-1,0,53,84.302114,2.093719
1891028,dahu-1,0,53,84.302114,2.09154
1891028,dahu-1,0,53,84.302114,2.089617
1891028,dahu-1,0,53,84.302114,2.089617
1891028,dahu-1,0,53,84.302114,2.089617
1891028,dahu-1,0,53,84.302114,2.089617
1891028,dahu-1,0,53,85.305712,2.092309
1891028,dahu-1,0,53,85.305712,2.093975
1891028,dahu-1,0,53,85.305712,2.091796
1891028,dahu-1,0,53,85.305712,2.091796
1891028,dahu-1,0,53,85.305712,2.09295
1891028,dahu-1,0,53,85.305712,2.0938470000000002
1891028,dahu-1,0,53,85.305712,2.092309
1891028,dahu-1,0,53,85.305712,2.092309
1891028,dahu-1,0,53,85.305712,2.091796
1891028,dahu-1,0,53,85.305712,2.093975
1891028,dahu-1,0,53,85.305712,2.091796
1891028,dahu-1,0,53,85.305712,2.091796
1891028,dahu-1,0,53,85.305712,2.092565
1891028,dahu-1,0,53,85.305712,2.091284
1891028,dahu-1,0,53,85.305712,2.0901300000000003
1891028,dahu-1,0,53,85.305712,2.092565
1891028,dahu-1,0,53,86.30957400000001,2.091027
1891028,dahu-1,0,53,86.30957400000001,2.0916680000000003
1891028,dahu-1,0,53,86.30957400000001,2.093975
1891028,dahu-1,0,53,86.30957400000001,2.091796
1891028,dahu-1,0,53,86.30957400000001,2.0932060000000003
1891028,dahu-1,0,53,86.30957400000001,2.0911560000000002
1891028,dahu-1,0,53,86.30957400000001,2.092309
1891028,dahu-1,0,53,86.30957400000001,2.092309
1891028,dahu-1,0,53,86.30957400000001,2.093975
1891028,dahu-1,0,53,86.30957400000001,2.0916680000000003
1891028,dahu-1,0,53,86.30957400000001,2.091796
1891028,dahu-1,0,53,86.30957400000001,2.092309
1891028,dahu-1,0,53,86.30957400000001,2.089105
1891028,dahu-1,0,53,86.30957400000001,2.0916680000000003
1891028,dahu-1,0,53,86.30957400000001,2.0916680000000003
1891028,dahu-1,0,53,86.30957400000001,2.0916680000000003
1891028,dahu-1,0,53,87.31326700000001,2.09154
1891028,dahu-1,0,53,87.31326700000001,2.093591
1891028,dahu-1,0,53,87.31326700000001,2.0953850000000003
