jobid,host,cpu,matrix_content,timestamp,frequency
1889755,dahu-1,0,1,163.576628,2.2388120000000002
1889755,dahu-1,0,1,163.576628,2.240606
1889755,dahu-1,0,1,163.576628,2.2388120000000002
1889755,dahu-1,0,1,163.576628,2.2393240000000003
1889755,dahu-1,0,1,163.576628,2.2393240000000003
1889755,dahu-1,0,1,163.576628,2.2403500000000003
1889755,dahu-1,0,1,163.576628,2.2393240000000003
1889755,dahu-1,0,1,163.576628,2.2380430000000002
1889755,dahu-1,0,1,163.576628,2.2393240000000003
1889755,dahu-1,0,1,163.576628,2.2388120000000002
1889755,dahu-1,0,1,163.576628,2.2393240000000003
1889755,dahu-1,0,1,163.576628,2.2415030000000002
1889755,dahu-1,0,1,163.576628,2.239709
1889755,dahu-1,0,1,163.576628,2.2407340000000002
1889755,dahu-1,0,1,163.576628,2.2411190000000003
1889755,dahu-1,0,1,163.576628,2.2403500000000003
1889755,dahu-1,0,1,164.58023300000002,2.239453
1889755,dahu-1,0,1,164.58023300000002,2.233685
1889755,dahu-1,0,1,164.58023300000002,2.239453
1889755,dahu-1,0,1,164.58023300000002,2.23894
1889755,dahu-1,0,1,164.58023300000002,2.237145
1889755,dahu-1,0,1,164.58023300000002,2.2366330000000003
1889755,dahu-1,0,1,164.58023300000002,2.23894
1889755,dahu-1,0,1,164.58023300000002,2.2366330000000003
1889755,dahu-1,0,1,164.58023300000002,2.237145
1889755,dahu-1,0,1,164.58023300000002,2.239453
1889755,dahu-1,0,1,164.58023300000002,2.237145
1889755,dahu-1,0,1,164.58023300000002,2.2348380000000003
1889755,dahu-1,0,1,164.58023300000002,2.235351
1889755,dahu-1,0,1,164.58023300000002,2.236889
1889755,dahu-1,0,1,164.58023300000002,2.236889
1889755,dahu-1,0,1,164.58023300000002,2.2358640000000003
1889755,dahu-1,0,1,165.58381,2.240478
1889755,dahu-1,0,1,165.58381,2.2400930000000003
1889755,dahu-1,0,1,165.58381,2.240478
1889755,dahu-1,0,1,165.58381,2.239196
1889755,dahu-1,0,1,165.58381,2.238684
1889755,dahu-1,0,1,165.58381,2.241632
1889755,dahu-1,0,1,165.58381,2.239196
1889755,dahu-1,0,1,165.58381,2.2407340000000002
1889755,dahu-1,0,1,165.58381,2.234197
1889755,dahu-1,0,1,165.58381,2.240478
1889755,dahu-1,0,1,165.58381,2.238684
1889755,dahu-1,0,1,165.58381,2.2388120000000002
1889755,dahu-1,0,1,165.58381,2.238427
1889755,dahu-1,0,1,165.58381,2.2393240000000003
1889755,dahu-1,0,1,165.58381,2.23894
1889755,dahu-1,0,1,165.58381,2.2411190000000003
1889755,dahu-1,0,1,166.587599,2.24458
1889755,dahu-1,0,1,166.587599,2.245861
1889755,dahu-1,0,1,166.587599,2.24458
1889755,dahu-1,0,1,166.587599,2.2463740000000003
1889755,dahu-1,0,1,166.587599,2.242785
1889755,dahu-1,0,1,166.587599,2.244964
1889755,dahu-1,0,1,166.587599,2.2463740000000003
1889755,dahu-1,0,1,166.587599,2.244708
1889755,dahu-1,0,1,166.587599,2.242785
1889755,dahu-1,0,1,166.587599,2.24458
1889755,dahu-1,0,1,166.587599,2.242785
1889755,dahu-1,0,1,166.587599,2.244323
1889755,dahu-1,0,1,166.587599,2.24522
1889755,dahu-1,0,1,166.587599,2.245092
1889755,dahu-1,0,1,166.587599,2.24522
1889755,dahu-1,0,1,166.587599,2.2459890000000002
1889755,dahu-1,0,1,167.591213,2.240863
1889755,dahu-1,0,1,167.591213,2.24176
1889755,dahu-1,0,1,167.591213,2.240863
1889755,dahu-1,0,1,167.591213,2.241247
1889755,dahu-1,0,1,167.591213,2.239709
1889755,dahu-1,0,1,167.591213,2.2415030000000002
1889755,dahu-1,0,1,167.591213,2.241247
1889755,dahu-1,0,1,167.591213,2.241632
1889755,dahu-1,0,1,167.591213,2.239709
1889755,dahu-1,0,1,167.591213,2.240863
1889755,dahu-1,0,1,167.591213,2.239709
1889755,dahu-1,0,1,167.591213,2.239196
1889755,dahu-1,0,1,167.591213,2.242401
1889755,dahu-1,0,1,167.591213,2.2432980000000002
1889755,dahu-1,0,1,167.591213,2.2430410000000003
1889755,dahu-1,0,1,167.591213,2.242913
1889755,dahu-1,0,1,168.59392400000002,2.2422720000000003
1889755,dahu-1,0,1,168.59392400000002,2.2432980000000002
1889755,dahu-1,0,1,168.59392400000002,2.2422720000000003
1889755,dahu-1,0,1,168.59392400000002,2.2430410000000003
1889755,dahu-1,0,1,168.59392400000002,2.244195
1889755,dahu-1,0,1,168.59392400000002,2.244323
1889755,dahu-1,0,1,168.59392400000002,2.2430410000000003
1889755,dahu-1,0,1,168.59392400000002,2.243554
1889755,dahu-1,0,1,168.59392400000002,2.244323
1889755,dahu-1,0,1,168.59392400000002,2.2422720000000003
1889755,dahu-1,0,1,168.59392400000002,2.244323
1889755,dahu-1,0,1,168.59392400000002,2.243811
1889755,dahu-1,0,1,168.59392400000002,2.243939
1889755,dahu-1,0,1,168.59392400000002,2.243426
1889755,dahu-1,0,1,168.59392400000002,2.243426
1889755,dahu-1,0,1,168.59392400000002,2.243811
1889755,dahu-1,0,1,169.597476,2.2370170000000003
1889755,dahu-1,0,1,169.597476,2.240478
1889755,dahu-1,0,1,169.597476,2.242016
1889755,dahu-1,0,1,169.597476,2.24176
1889755,dahu-1,0,1,169.597476,2.2415030000000002
1889755,dahu-1,0,1,169.597476,2.242529
1889755,dahu-1,0,1,169.597476,2.24176
1889755,dahu-1,0,1,169.597476,2.245349
1889755,dahu-1,0,1,169.597476,2.2415030000000002
1889755,dahu-1,0,1,169.597476,2.242016
1889755,dahu-1,0,1,169.597476,2.2415030000000002
1889755,dahu-1,0,1,169.597476,2.242401
1889755,dahu-1,0,1,169.597476,2.243554
1889755,dahu-1,0,1,169.597476,2.2407340000000002
1889755,dahu-1,0,1,169.597476,2.2411190000000003
1889755,dahu-1,0,1,169.597476,2.242016
1889755,dahu-1,0,1,170.601088,2.240222
1889755,dahu-1,0,1,170.601088,2.2418880000000003
1889755,dahu-1,0,1,170.601088,2.240222
1889755,dahu-1,0,1,170.601088,2.24317
1889755,dahu-1,0,1,170.601088,2.2415030000000002
1889755,dahu-1,0,1,170.601088,2.24176
1889755,dahu-1,0,1,170.601088,2.2393240000000003
1889755,dahu-1,0,1,170.601088,2.2403500000000003
1889755,dahu-1,0,1,170.601088,2.2415030000000002
1889755,dahu-1,0,1,170.601088,2.240222
1889755,dahu-1,0,1,170.601088,2.2415030000000002
1889755,dahu-1,0,1,170.601088,2.242785
1889755,dahu-1,0,1,170.601088,2.2426570000000003
1889755,dahu-1,0,1,170.601088,2.241247
1889755,dahu-1,0,1,170.601088,2.242144
1889755,dahu-1,0,1,170.601088,2.243554
1889755,dahu-1,0,1,171.604941,2.246246
1889755,dahu-1,0,1,171.604941,2.247271
1889755,dahu-1,0,1,171.604941,2.246246
1889755,dahu-1,0,1,171.604941,2.246246
1889755,dahu-1,0,1,171.604941,2.251245
1889755,dahu-1,0,1,171.604941,2.244708
1889755,dahu-1,0,1,171.604941,2.246246
1889755,dahu-1,0,1,171.604941,2.246759
1889755,dahu-1,0,1,171.604941,2.251245
1889755,dahu-1,0,1,171.604941,2.246246
1889755,dahu-1,0,1,171.604941,2.247271
1889755,dahu-1,0,1,171.604941,2.2497070000000003
1889755,dahu-1,0,1,171.604941,2.248809
1889755,dahu-1,0,1,171.604941,2.246246
1889755,dahu-1,0,1,171.604941,2.2463740000000003
1889755,dahu-1,0,1,171.604941,2.248168
1889755,dahu-1,0,1,172.60851200000002,2.238299
1889755,dahu-1,0,1,172.60851200000002,2.236889
1889755,dahu-1,0,1,172.60851200000002,2.238299
1889755,dahu-1,0,1,172.60851200000002,2.2385550000000003
1889755,dahu-1,0,1,172.60851200000002,2.236505
1889755,dahu-1,0,1,172.60851200000002,2.236889
1889755,dahu-1,0,1,172.60851200000002,2.2385550000000003
1889755,dahu-1,0,1,172.60851200000002,2.236761
1889755,dahu-1,0,1,172.60851200000002,2.236505
1889755,dahu-1,0,1,172.60851200000002,2.238299
1889755,dahu-1,0,1,172.60851200000002,2.236505
1889755,dahu-1,0,1,172.60851200000002,2.239068
1889755,dahu-1,0,1,172.60851200000002,2.2377860000000003
1889755,dahu-1,0,1,172.60851200000002,2.236505
1889755,dahu-1,0,1,172.60851200000002,2.236505
1889755,dahu-1,0,1,172.60851200000002,2.2374020000000003
1889755,dahu-1,0,1,173.612065,2.2388120000000002
1889755,dahu-1,0,1,173.612065,2.239837
1889755,dahu-1,0,1,173.612065,2.2388120000000002
1889755,dahu-1,0,1,173.612065,2.240606
1889755,dahu-1,0,1,173.612065,2.2403500000000003
1889755,dahu-1,0,1,173.612065,2.23753
1889755,dahu-1,0,1,173.612065,2.240606
1889755,dahu-1,0,1,173.612065,2.237274
1889755,dahu-1,0,1,173.612065,2.2403500000000003
1889755,dahu-1,0,1,173.612065,2.2388120000000002
1889755,dahu-1,0,1,173.612065,2.2403500000000003
1889755,dahu-1,0,1,173.612065,2.240478
1889755,dahu-1,0,1,173.612065,2.240606
1889755,dahu-1,0,1,173.612065,2.2395810000000003
1889755,dahu-1,0,1,173.612065,2.240863
1889755,dahu-1,0,1,173.612065,2.2407340000000002
1889755,dahu-1,0,1,174.61555900000002,2.241375
1889755,dahu-1,0,1,174.61555900000002,2.241247
1889755,dahu-1,0,1,174.61555900000002,2.241375
1889755,dahu-1,0,1,174.61555900000002,2.241632
1889755,dahu-1,0,1,174.61555900000002,2.239453
1889755,dahu-1,0,1,174.61555900000002,2.2385550000000003
1889755,dahu-1,0,1,174.61555900000002,2.241632
1889755,dahu-1,0,1,174.61555900000002,2.240991
1889755,dahu-1,0,1,174.61555900000002,2.239453
1889755,dahu-1,0,1,174.61555900000002,2.241375
1889755,dahu-1,0,1,174.61555900000002,2.239453
1889755,dahu-1,0,1,174.61555900000002,2.242016
1889755,dahu-1,0,1,174.61555900000002,2.241247
1889755,dahu-1,0,1,174.61555900000002,2.240222
1889755,dahu-1,0,1,174.61555900000002,2.240478
1889755,dahu-1,0,1,174.61555900000002,2.243554
1889755,dahu-1,0,1,175.619167,2.238299
1889755,dahu-1,0,1,175.619167,2.2366330000000003
1889755,dahu-1,0,1,175.619167,2.238299
1889755,dahu-1,0,1,175.619167,2.236376
1889755,dahu-1,0,1,175.619167,2.23894
1889755,dahu-1,0,1,175.619167,2.233941
1889755,dahu-1,0,1,175.619167,2.236376
1889755,dahu-1,0,1,175.619167,2.236505
1889755,dahu-1,0,1,175.619167,2.23894
1889755,dahu-1,0,1,175.619167,2.238299
1889755,dahu-1,0,1,175.619167,2.23894
1889755,dahu-1,0,1,175.619167,2.235736
1889755,dahu-1,0,1,175.619167,2.238299
1889755,dahu-1,0,1,175.619167,2.236505
1889755,dahu-1,0,1,175.619167,2.238427
1889755,dahu-1,0,1,175.619167,2.238684
1889755,dahu-1,0,1,176.622207,2.235992
1889755,dahu-1,0,1,176.622207,2.2366330000000003
1889755,dahu-1,0,1,176.622207,2.235992
1889755,dahu-1,0,1,176.622207,2.237915
1889755,dahu-1,0,1,176.622207,2.234454
1889755,dahu-1,0,1,176.622207,2.235223
1889755,dahu-1,0,1,176.622207,2.237915
1889755,dahu-1,0,1,176.622207,2.238427
1889755,dahu-1,0,1,176.622207,2.234454
1889755,dahu-1,0,1,176.622207,2.235992
1889755,dahu-1,0,1,176.622207,2.234454
1889755,dahu-1,0,1,176.622207,2.2356070000000003
1889755,dahu-1,0,1,176.622207,2.2358640000000003
1889755,dahu-1,0,1,176.622207,2.2381710000000004
1889755,dahu-1,0,1,176.622207,2.23471
1889755,dahu-1,0,1,176.622207,2.2370170000000003
1889755,dahu-1,0,1,177.62583600000002,2.23612
1889755,dahu-1,0,1,177.62583600000002,2.23612
1889755,dahu-1,0,1,177.62583600000002,2.23612
1889755,dahu-1,0,1,177.62583600000002,2.236376
1889755,dahu-1,0,1,177.62583600000002,2.238299
1889755,dahu-1,0,1,177.62583600000002,2.2374020000000003
1889755,dahu-1,0,1,177.62583600000002,2.236376
1889755,dahu-1,0,1,177.62583600000002,2.2370170000000003
1889755,dahu-1,0,1,177.62583600000002,2.238299
1889755,dahu-1,0,1,177.62583600000002,2.23612
1889755,dahu-1,0,1,177.62583600000002,2.238299
1889755,dahu-1,0,1,177.62583600000002,2.238299
1889755,dahu-1,0,1,177.62583600000002,2.2380430000000002
1889755,dahu-1,0,1,177.62583600000002,2.236376
1889755,dahu-1,0,1,177.62583600000002,2.2385550000000003
1889755,dahu-1,0,1,177.62583600000002,2.23894
1889755,dahu-1,0,1,178.62940300000002,2.24458
1889755,dahu-1,0,1,178.62940300000002,2.24317
1889755,dahu-1,0,1,178.62940300000002,2.239709
1889755,dahu-1,0,1,178.62940300000002,2.242016
1889755,dahu-1,0,1,178.62940300000002,2.2422720000000003
1889755,dahu-1,0,1,178.62940300000002,2.240991
1889755,dahu-1,0,1,178.62940300000002,2.242016
1889755,dahu-1,0,1,178.62940300000002,2.240991
1889755,dahu-1,0,1,178.62940300000002,2.2422720000000003
1889755,dahu-1,0,1,178.62940300000002,2.24458
1889755,dahu-1,0,1,178.62940300000002,2.2422720000000003
1889755,dahu-1,0,1,178.62940300000002,2.243682
1889755,dahu-1,0,1,178.62940300000002,2.242144
1889755,dahu-1,0,1,178.62940300000002,2.24317
1889755,dahu-1,0,1,178.62940300000002,2.2440670000000003
1889755,dahu-1,0,1,178.62940300000002,2.241632
1889755,dahu-1,0,1,179.63298500000002,2.242785
1889755,dahu-1,0,1,179.63298500000002,2.239453
1889755,dahu-1,0,1,179.63298500000002,2.242785
1889755,dahu-1,0,1,179.63298500000002,2.240222
1889755,dahu-1,0,1,179.63298500000002,2.241632
1889755,dahu-1,0,1,179.63298500000002,2.239068
1889755,dahu-1,0,1,179.63298500000002,2.240222
1889755,dahu-1,0,1,179.63298500000002,2.243554
1889755,dahu-1,0,1,179.63298500000002,2.241632
1889755,dahu-1,0,1,179.63298500000002,2.242785
1889755,dahu-1,0,1,179.63298500000002,2.241632
1889755,dahu-1,0,1,179.63298500000002,2.2415030000000002
1889755,dahu-1,0,1,179.63298500000002,2.2407340000000002
1889755,dahu-1,0,1,179.63298500000002,2.244708
1889755,dahu-1,0,1,179.63298500000002,2.243426
1889755,dahu-1,0,1,179.63298500000002,2.24317
1889755,dahu-1,0,1,180.636556,2.2471430000000003
1889755,dahu-1,0,1,180.636556,2.2479120000000004
1889755,dahu-1,0,1,180.636556,2.2471430000000003
1889755,dahu-1,0,1,180.636556,2.246887
1889755,dahu-1,0,1,180.636556,2.246118
1889755,dahu-1,0,1,180.636556,2.2440670000000003
1889755,dahu-1,0,1,180.636556,2.246887
1889755,dahu-1,0,1,180.636556,2.247399
1889755,dahu-1,0,1,180.636556,2.246118
1889755,dahu-1,0,1,180.636556,2.2471430000000003
1889755,dahu-1,0,1,180.636556,2.246118
1889755,dahu-1,0,1,180.636556,2.246118
1889755,dahu-1,0,1,180.636556,2.247399
1889755,dahu-1,0,1,180.636556,2.249194
1889755,dahu-1,0,1,180.636556,2.2477840000000002
1889755,dahu-1,0,1,180.636556,2.2479120000000004
1889755,dahu-1,0,1,181.640296,2.2393240000000003
1889755,dahu-1,0,1,181.640296,2.238299
1889755,dahu-1,0,1,181.640296,2.2393240000000003
1889755,dahu-1,0,1,181.640296,2.240863
1889755,dahu-1,0,1,181.640296,2.243426
1889755,dahu-1,0,1,181.640296,2.239965
1889755,dahu-1,0,1,181.640296,2.240863
1889755,dahu-1,0,1,181.640296,2.242785
1889755,dahu-1,0,1,181.640296,2.243426
1889755,dahu-1,0,1,181.640296,2.2393240000000003
1889755,dahu-1,0,1,181.640296,2.243426
1889755,dahu-1,0,1,181.640296,2.24317
1889755,dahu-1,0,1,181.640296,2.2418880000000003
1889755,dahu-1,0,1,181.640296,2.240222
1889755,dahu-1,0,1,181.640296,2.2403500000000003
1889755,dahu-1,0,1,181.640296,2.2432980000000002
1889755,dahu-1,0,1,182.64396200000002,2.239196
1889755,dahu-1,0,1,182.64396200000002,2.2411190000000003
1889755,dahu-1,0,1,182.64396200000002,2.239196
1889755,dahu-1,0,1,182.64396200000002,2.238684
1889755,dahu-1,0,1,182.64396200000002,2.239196
1889755,dahu-1,0,1,182.64396200000002,2.238684
1889755,dahu-1,0,1,182.64396200000002,2.238684
1889755,dahu-1,0,1,182.64396200000002,2.241375
1889755,dahu-1,0,1,182.64396200000002,2.239196
1889755,dahu-1,0,1,182.64396200000002,2.239196
1889755,dahu-1,0,1,182.64396200000002,2.239196
1889755,dahu-1,0,1,182.64396200000002,2.239068
1889755,dahu-1,0,1,182.64396200000002,2.23894
1889755,dahu-1,0,1,182.64396200000002,2.239453
1889755,dahu-1,0,1,182.64396200000002,2.2395810000000003
1889755,dahu-1,0,1,182.64396200000002,2.23753
1889755,dahu-1,0,1,183.6475,2.242913
1889755,dahu-1,0,1,183.6475,2.243939
1889755,dahu-1,0,1,183.6475,2.242913
1889755,dahu-1,0,1,183.6475,2.2418880000000003
1889755,dahu-1,0,1,183.6475,2.240222
1889755,dahu-1,0,1,183.6475,2.2415030000000002
1889755,dahu-1,0,1,183.6475,2.2418880000000003
1889755,dahu-1,0,1,183.6475,2.240222
1889755,dahu-1,0,1,183.6475,2.240222
1889755,dahu-1,0,1,183.6475,2.242913
1889755,dahu-1,0,1,183.6475,2.240222
1889755,dahu-1,0,1,183.6475,2.2411190000000003
1889755,dahu-1,0,1,183.6475,2.241375
1889755,dahu-1,0,1,183.6475,2.242913
1889755,dahu-1,0,1,183.6475,2.244195
1889755,dahu-1,0,1,183.6475,2.2430410000000003
1889755,dahu-1,0,1,184.65107500000002,2.2370170000000003
1889755,dahu-1,0,1,184.65107500000002,2.2377860000000003
1889755,dahu-1,0,1,184.65107500000002,2.2370170000000003
1889755,dahu-1,0,1,184.65107500000002,2.23753
1889755,dahu-1,0,1,184.65107500000002,2.2381710000000004
1889755,dahu-1,0,1,184.65107500000002,2.236889
1889755,dahu-1,0,1,184.65107500000002,2.23753
1889755,dahu-1,0,1,184.65107500000002,2.237658
1889755,dahu-1,0,1,184.65107500000002,2.2381710000000004
1889755,dahu-1,0,1,184.65107500000002,2.2370170000000003
1889755,dahu-1,0,1,184.65107500000002,2.2381710000000004
1889755,dahu-1,0,1,184.65107500000002,2.2370170000000003
1889755,dahu-1,0,1,184.65107500000002,2.238684
1889755,dahu-1,0,1,184.65107500000002,2.239068
1889755,dahu-1,0,1,184.65107500000002,2.2380430000000002
1889755,dahu-1,0,1,184.65107500000002,2.237274
1889755,dahu-1,0,1,185.653939,2.239068
1889755,dahu-1,0,1,185.653939,2.241632
1889755,dahu-1,0,1,185.653939,2.239068
1889755,dahu-1,0,1,185.653939,2.239453
1889755,dahu-1,0,1,185.653939,2.242401
1889755,dahu-1,0,1,185.653939,2.242401
1889755,dahu-1,0,1,185.653939,2.239453
1889755,dahu-1,0,1,185.653939,2.2415030000000002
1889755,dahu-1,0,1,185.653939,2.242401
1889755,dahu-1,0,1,185.653939,2.235351
1889755,dahu-1,0,1,185.653939,2.242401
1889755,dahu-1,0,1,185.653939,2.240606
1889755,dahu-1,0,1,185.653939,2.242144
1889755,dahu-1,0,1,185.653939,2.239068
1889755,dahu-1,0,1,185.653939,2.2400930000000003
1889755,dahu-1,0,1,185.653939,2.2407340000000002
1889755,dahu-1,0,1,186.657776,2.236505
1889755,dahu-1,0,1,186.657776,2.2385550000000003
1889755,dahu-1,0,1,186.657776,2.236505
1889755,dahu-1,0,1,186.657776,2.2377860000000003
1889755,dahu-1,0,1,186.657776,2.238427
1889755,dahu-1,0,1,186.657776,2.23753
1889755,dahu-1,0,1,186.657776,2.2377860000000003
1889755,dahu-1,0,1,186.657776,2.235992
1889755,dahu-1,0,1,186.657776,2.238427
1889755,dahu-1,0,1,186.657776,2.236505
1889755,dahu-1,0,1,186.657776,2.238427
1889755,dahu-1,0,1,186.657776,2.2374020000000003
1889755,dahu-1,0,1,186.657776,2.239196
1889755,dahu-1,0,1,186.657776,2.2356070000000003
1889755,dahu-1,0,1,186.657776,2.234197
1889755,dahu-1,0,1,186.657776,2.239196
1889755,dahu-1,0,1,187.66143200000002,2.246887
1889755,dahu-1,0,1,187.66143200000002,2.2477840000000002
1889755,dahu-1,0,1,187.66143200000002,2.246887
1889755,dahu-1,0,1,187.66143200000002,2.2471430000000003
1889755,dahu-1,0,1,187.66143200000002,2.24458
1889755,dahu-1,0,1,187.66143200000002,2.247656
1889755,dahu-1,0,1,187.66143200000002,2.2471430000000003
1889755,dahu-1,0,1,187.66143200000002,2.243682
1889755,dahu-1,0,1,187.66143200000002,2.24458
1889755,dahu-1,0,1,187.66143200000002,2.246887
1889755,dahu-1,0,1,187.66143200000002,2.24458
1889755,dahu-1,0,1,187.66143200000002,2.245349
1889755,dahu-1,0,1,187.66143200000002,2.245349
1889755,dahu-1,0,1,187.66143200000002,2.24458
1889755,dahu-1,0,1,187.66143200000002,2.246759
1889755,dahu-1,0,1,187.66143200000002,2.24522
1889755,dahu-1,0,1,188.664974,2.2418880000000003
1889755,dahu-1,0,1,188.664974,2.2426570000000003
1889755,dahu-1,0,1,188.664974,2.2418880000000003
1889755,dahu-1,0,1,188.664974,2.241375
1889755,dahu-1,0,1,188.664974,2.243682
1889755,dahu-1,0,1,188.664974,2.2430410000000003
1889755,dahu-1,0,1,188.664974,2.241375
1889755,dahu-1,0,1,188.664974,2.2411190000000003
1889755,dahu-1,0,1,188.664974,2.243682
1889755,dahu-1,0,1,188.664974,2.2381710000000004
1889755,dahu-1,0,1,188.664974,2.243682
1889755,dahu-1,0,1,188.664974,2.243426
1889755,dahu-1,0,1,188.664974,2.241247
1889755,dahu-1,0,1,188.664974,2.242016
1889755,dahu-1,0,1,188.664974,2.2400930000000003
1889755,dahu-1,0,1,188.664974,2.2400930000000003
1889755,dahu-1,0,1,189.668529,2.2380430000000002
1889755,dahu-1,0,1,189.668529,2.244323
1889755,dahu-1,0,1,189.668529,2.2418880000000003
1889755,dahu-1,0,1,189.668529,2.244323
1889755,dahu-1,0,1,189.668529,2.2448360000000003
1889755,dahu-1,0,1,189.668529,2.239709
1889755,dahu-1,0,1,189.668529,2.244323
1889755,dahu-1,0,1,189.668529,2.241632
1889755,dahu-1,0,1,189.668529,2.2448360000000003
1889755,dahu-1,0,1,189.668529,2.2418880000000003
1889755,dahu-1,0,1,189.668529,2.2448360000000003
1889755,dahu-1,0,1,189.668529,2.243682
1889755,dahu-1,0,1,189.668529,2.243554
1889755,dahu-1,0,1,189.668529,2.242529
1889755,dahu-1,0,1,189.668529,2.242016
1889755,dahu-1,0,1,189.668529,2.24317
1889755,dahu-1,0,1,190.672131,2.237915
1889755,dahu-1,0,1,190.672131,2.239068
1889755,dahu-1,0,1,190.672131,2.237915
1889755,dahu-1,0,1,190.672131,2.239453
1889755,dahu-1,0,1,190.672131,2.239068
1889755,dahu-1,0,1,190.672131,2.2393240000000003
1889755,dahu-1,0,1,190.672131,2.239453
1889755,dahu-1,0,1,190.672131,2.239068
1889755,dahu-1,0,1,190.672131,2.239068
1889755,dahu-1,0,1,190.672131,2.237915
1889755,dahu-1,0,1,190.672131,2.239068
1889755,dahu-1,0,1,190.672131,2.239068
1889755,dahu-1,0,1,190.672131,2.2388120000000002
1889755,dahu-1,0,1,190.672131,2.2411190000000003
1889755,dahu-1,0,1,190.672131,2.2388120000000002
1889755,dahu-1,0,1,190.672131,2.242529
1889755,dahu-1,0,1,191.676028,2.2411190000000003
1889755,dahu-1,0,1,191.676028,2.242016
1889755,dahu-1,0,1,191.676028,2.2411190000000003
1889755,dahu-1,0,1,191.676028,2.240863
1889755,dahu-1,0,1,191.676028,2.239837
1889755,dahu-1,0,1,191.676028,2.242913
1889755,dahu-1,0,1,191.676028,2.236889
1889755,dahu-1,0,1,191.676028,2.2430410000000003
1889755,dahu-1,0,1,191.676028,2.239837
1889755,dahu-1,0,1,191.676028,2.2411190000000003
1889755,dahu-1,0,1,191.676028,2.239837
1889755,dahu-1,0,1,191.676028,2.239965
1889755,dahu-1,0,1,191.676028,2.242144
1889755,dahu-1,0,1,191.676028,2.242144
1889755,dahu-1,0,1,191.676028,2.242016
1889755,dahu-1,0,1,191.676028,2.242401
1889755,dahu-1,0,1,192.679638,2.2393240000000003
1889755,dahu-1,0,1,192.679638,2.2407340000000002
1889755,dahu-1,0,1,192.679638,2.2393240000000003
1889755,dahu-1,0,1,192.679638,2.241247
1889755,dahu-1,0,1,192.679638,2.239965
1889755,dahu-1,0,1,192.679638,2.2422720000000003
1889755,dahu-1,0,1,192.679638,2.241247
1889755,dahu-1,0,1,192.679638,2.242785
1889755,dahu-1,0,1,192.679638,2.239965
1889755,dahu-1,0,1,192.679638,2.2393240000000003
1889755,dahu-1,0,1,192.679638,2.239965
1889755,dahu-1,0,1,192.679638,2.239965
1889755,dahu-1,0,1,192.679638,2.240991
1889755,dahu-1,0,1,192.679638,2.239453
1889755,dahu-1,0,1,192.679638,2.2418880000000003
1889755,dahu-1,0,1,192.679638,2.2407340000000002
1889755,dahu-1,0,1,193.68315600000003,2.232403
1889755,dahu-1,0,1,193.68315600000003,2.2358640000000003
1889755,dahu-1,0,1,193.68315600000003,2.232403
1889755,dahu-1,0,1,193.68315600000003,2.233941
1889755,dahu-1,0,1,193.68315600000003,2.232275
1889755,dahu-1,0,1,193.68315600000003,2.234197
1889755,dahu-1,0,1,193.68315600000003,2.233941
1889755,dahu-1,0,1,193.68315600000003,2.235479
1889755,dahu-1,0,1,193.68315600000003,2.232275
1889755,dahu-1,0,1,193.68315600000003,2.232403
1889755,dahu-1,0,1,193.68315600000003,2.232275
1889755,dahu-1,0,1,193.68315600000003,2.2329160000000003
1889755,dahu-1,0,1,193.68315600000003,2.23048
1889755,dahu-1,0,1,193.68315600000003,2.234454
1889755,dahu-1,0,1,193.68315600000003,2.2335570000000002
1889755,dahu-1,0,1,193.68315600000003,2.2317620000000002
1889755,dahu-1,0,1,194.68591400000003,2.2411190000000003
1889755,dahu-1,0,1,194.68591400000003,2.239837
1889755,dahu-1,0,1,194.68591400000003,2.2411190000000003
1889755,dahu-1,0,1,194.68591400000003,2.239965
1889755,dahu-1,0,1,194.68591400000003,2.2403500000000003
1889755,dahu-1,0,1,194.68591400000003,2.242144
1889755,dahu-1,0,1,194.68591400000003,2.2362480000000002
1889755,dahu-1,0,1,194.68591400000003,2.2395810000000003
1889755,dahu-1,0,1,194.68591400000003,2.2403500000000003
1889755,dahu-1,0,1,194.68591400000003,2.237274
1889755,dahu-1,0,1,194.68591400000003,2.2403500000000003
1889755,dahu-1,0,1,194.68591400000003,2.2411190000000003
1889755,dahu-1,0,1,194.68591400000003,2.238684
1889755,dahu-1,0,1,194.68591400000003,2.239709
1889755,dahu-1,0,1,194.68591400000003,2.239709
1889755,dahu-1,0,1,194.68591400000003,2.2395810000000003
1889755,dahu-1,0,1,195.68944900000002,2.23894
1889755,dahu-1,0,1,195.68944900000002,2.2377860000000003
1889755,dahu-1,0,1,195.68944900000002,2.2388120000000002
1889755,dahu-1,0,1,195.68944900000002,2.238684
1889755,dahu-1,0,1,195.68944900000002,2.2388120000000002
1889755,dahu-1,0,1,195.68944900000002,2.240222
1889755,dahu-1,0,1,195.68944900000002,2.238684
1889755,dahu-1,0,1,195.68944900000002,2.2362480000000002
1889755,dahu-1,0,1,195.68944900000002,2.2388120000000002
1889755,dahu-1,0,1,195.68944900000002,2.2388120000000002
1889755,dahu-1,0,1,195.68944900000002,2.2388120000000002
1889755,dahu-1,0,1,195.68944900000002,2.235992
1889755,dahu-1,0,1,195.68944900000002,2.2374020000000003
1889755,dahu-1,0,1,195.68944900000002,2.236889
1889755,dahu-1,0,1,195.68944900000002,2.236376
1889755,dahu-1,0,1,195.68944900000002,2.23753
